id,human_readable_id,title,type,description,text_unit_ids,frequency,degree
fd21d1f9-12d7-4dc9-bea2-89dc9484abd4,202,FORSCHUNG UND INNOVATION,ORGANIZATION,"Refers to Austria's research and innovation community, including public and private research institutions and academia, which collaborates with industry on developing, commercializing, and deploying new and more efficient PV technologies.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,4
56232f0a-2db6-4e0b-8fdf-c4b0ae9a41bb,203,SCHULEN,ORGANIZATION,"Schools in Austria, which are expected to receive enhanced equipment, teaching materials, and training opportunities to prepare skilled workers for the PV sector as outlined in the Just Transition Action Plan.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,3
6160f77f-7ed8-4362-8a9f-1effbfe36920,204,ARBEITNEHMER:INNENVERTRETUNG,ORGANIZATION,Represents Austria’s labor unions or employee interest groups involved in supporting measures for upskilling and workforce development in the PV industry.,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
9a1dac7a-e7a1-4d7c-98c4-a905ebec48fd,205,PV-BRANCHENVERTRETUNG,ORGANIZATION,"Austrian association(s) representing the interests of the photovoltaic industry, engaging in training, sector development, and advocacy.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
e61d74f9-0f9c-4349-88c7-781eab08a48b,206,PV-BRANCHE,ORGANIZATION,"The PV sector/industry, meaning the ecosystem of companies, organizations, and stakeholders involved in photovoltaic (solar energy) in Austria and Europe.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
e0c68e07-d43a-4c92-8481-453aa1de41e3,207,PV-SYSTEMUMFELD,ORGANIZATION,"The ecosystem surrounding PV systems, including manufacturers, suppliers, operators, and support organizations in Austria.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
818c94c6-b8cc-4101-9c58-947f67879def,208,PV-LEHRE,EVENT,"PV apprenticeship or training programs, which are the specific education and vocational efforts aimed at developing skilled workers for the PV sector in Austria as referenced in workforce development.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
293cbf2c-afe4-4afd-816a-01780655e311,209,FTI-SCHWERPUNKT,EVENT,"A national priority setting for research, technology, and innovation (FTI) in Austria, supporting programs that focus on energy transformation.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
2a7462b4-3f1d-4d9e-b799-5c7876faea2b,210,FORSCHUNGSPROGRAMME,EVENT,"Research programs, specifically those supporting the development and application of new PV technologies in Austria and Europe.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
dfc59aae-ef38-4578-b38c-8c4b2a6d971b,211,ENERGIEFORSCHUNG,ORGANIZATION,"Refers to the energy research sector or collective research efforts in Austria, with a key emphasis on innovations for climate-neutral power generation and PV.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
f7efeb0b-b847-4a05-8d0e-274577c165e2,212,SCHULUNGSSTANDORTE,ORGANIZATION,"Training locations/facilities in Austria dedicated to the specialized training and qualification of PV industry workers, referenced as part of the effort to supply qualified staff to the industry.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,2
4f04dbb8-dbbd-4d06-b4da-223b95c93bc4,213,AUSILDBNER:INNEN,PERSON,Refers to trainers and instructors in Austria who deliver educational and vocational content (such as PV technology) and are being targeted for upskilling.,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
07676976-39fc-48f1-82cc-6b07a749d168,214,BEDARFSTRÄGER,ORGANIZATION,"Public stakeholders or recipients of PV research/application, including government entities and municipal bodies integrating research findings into practical projects.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
67d8fd39-b278-4d87-b7fa-1dd5bfe317e4,215,INNOVATION,EVENT,"The process or series of events seeking to increase efficiency and sustainability of PV systems, considered a prerequisite for the successful global positioning of Austria’s PV industry.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,1
777cbd16-1576-4ea0-8e12-75a302f13b5c,216,ENERGIEFLEXIBILITÄT,EVENT,"Energy flexibility, referencing measures, policies, or market developments that allow the energy (including PV) system to respond flexibly to changing supply/demand conditions.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,0
a9bdad19-f33a-401b-8a34-8bc02b31dcb5,217,ENERGIEMANAGEMENT,EVENT,"Energy management as a functional event or initiative, especially regarding PV integration for optimal supply and efficient energy use in Austria’s evolving energy system.",['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b'],1,0
c216a31c-a5a6-46a5-8ec0-a0b69bb8fefc,218,NATIONALER ENERGIE- UND KLIMAPLAN,EVENT,"The National Energy and Climate Plan (NEKP) of Austria sets out the country’s targets for energy transformation and climate neutrality, and is concretized by the implementation plan for the Energiewende FTI focus area.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
152a02ab-c36d-45ae-913e-7806e0845b3f,219,FTI-SCHWERPUNKT ENERGIEWENDE,EVENT,"The FTI-Schwerpunkt ""Energiewende"" is a research, technology, and innovation focus in Austria supporting the transition to climate neutrality through various innovation targets, particularly in energy technology.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
65aa1ad1-6583-4bcc-a457-4a1efb7aa518,220,ÖSTERREICHISCHE UNTERNEHMEN,ORGANIZATION,"Austrian companies, especially those involved in the photovoltaic value chains, are supported through national and transnational R&D activities to participate in the solar energy sector of the future.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,4
7ab64c56-4384-49c9-a334-46a1e3dd8562,221,INTERNATIONALE ENERGIEAGENTUR (IEA),ORGANIZATION,"The International Energy Agency (IEA) is an international organization facilitating global energy cooperation, including technology programs relevant for Austria such as the IEA Photovoltaic Power Systems Programme.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
2cae3674-007b-4b8a-927e-e5083db7c7ca,222,IEA PHOTOVOLTAIC POWER SYSTEMS PROGRAMME (PVPS),ORGANIZATION,"The IEA Photovoltaic Power Systems Programme (PVPS) is a specific technology program within the International Energy Agency that focuses on photovoltaic research, international collaboration, and best practices.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
154d5b02-b029-449d-a577-a97a1789ee04,223,STRATEGIEPLAN FÜR ENERGIETECHNOLOGIE (SET-PLAN),EVENT,The Strategic Energy Technology Plan (SET-Plan) is a European initiative to coordinate and accelerate innovation in energy technology.,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
bb1307d1-e033-4496-9bb9-e517fa6423ef,224,EU-RAHMENPROGRAMM,EVENT,"The EU Framework Programme, such as Horizon Europe, is a major European program providing resources and networks for research, development, and innovation, including energy topics.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
dec77c93-f9cc-413e-92bf-8791bf0a164d,225,CLEAN ENERGY TRANSITION (CET) PARTNERSHIP,ORGANIZATION,"The CET Partnership is a multilateral research, development, and innovation partnership aiming to accelerate the energy transition through coordinated activities across Europe.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
904a951d-6875-4a65-8bc7-063be85a39f9,226,"FORSCHUNGS-, ENTWICKLUNGS- UND INNOVATIONSPROGRAMME (FEI)",EVENT,"Research, Development, and Innovation Programmes (FEI) are collective European initiatives supporting projects and partnerships to foster knowledge, resources, and networking in energy innovation.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
eec0f58a-7beb-43f4-b325-ebea68207d85,227,NATIONALER FTI-PAKT,EVENT,"The National FTI Pact is an Austrian governmental strategic agreement establishing key research priorities and measures, including points related to energy, circular economy, and mobility transformation.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,3
5941618c-31ba-4dc7-8ec3-057ae490aabd,228,BUNDESREGIERUNG,ORGANIZATION,"The Austrian Federal Government, responsible for setting strategic FTI priorities such as climate neutrality, circular economy, and mobility change, as well as overseeing legislative frameworks.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,3
f98b69e0-c302-4ac1-a89d-60415c1ccb42,229,KLIMANEUTRALE STADT,EVENT,"A research focus within the National FTI Pact, ""Klimaneutrale Stadt"" (Climate Neutral City), which includes photovoltaic research and cross-sectional topics.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
2590f894-d623-4103-b083-7a08e9ba11fd,230,MOBILITÄTSWENDE,EVENT,"Another research focus under the National FTI Pact, referring to transformation in the field of mobility toward sustainable approaches.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
7787ba94-ed0b-40e8-9e7f-823e77450b7a,231,ÖSTERREICHISCHE KOORDINATIONSSTELLE FÜR ENERGIEGEMEINSCHAFTEN,ORGANIZATION,"A dedicated Austrian coordination office for energy communities, providing information and support for the roll-out of this market model, in cooperation with state energy advisory centers.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
7a0f9837-8102-44b5-839c-97f2a1f460b3,232,ENERGIEBERATUNGSSTELLEN DER BUNDESLÄNDER,ORGANIZATION,"Regional energy advisory offices in Austria's federal states, cooperating to support the development and implementation of energy communities.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
dc774b2e-a462-4966-9eb4-f8e3348675ae,233,BILDUNG UND AUSBILDUNG,EVENT,"Refers to the field and process of education and vocational training, which are directly influenced by the diffusion of research and development results from PV and energy transitions, and are critical to building capacity in Austria's energy transition.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
d3f85c3e-9270-4ba9-9116-45718d3bb6a6,234,PV-KREISLAUFWIRTSCHAFT & PRODUKTION,EVENT,"The development of a circular economy and sustainable production for photovoltaic (PV) components in Austria, focused on resource efficiency, durability, reusability, and recycling, to ensure sustainable growth of the solar value chain.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
1c76f9de-6c52-48ff-af89-72254ddcb5a4,235,PV-FORSCHUNG,EVENT,"Refers to the research initiatives in photovoltaics in Austria, overlapping with other FTI focuses and contributing to innovation in clean energy systems.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
88066700-821f-4db0-830f-18d456070d78,236,FTI-AKTIVITÄTEN,EVENT,"Research, technology, and innovation activities conducted at national and transnational levels in Austria to foster the development of new solar value chains and energy technologies.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
129a69c0-db91-4472-acc5-fd7d7cd5c9b9,237,PARTIZIPATION,EVENT,"The field of action in Austria focused on increasing citizen participation in energy production by enabling local generation and use of renewable electricity, especially solar, and encouraging engagement through incentives and new market models like energy communities.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,2
1136bec6-e01b-4dff-b7cf-321d71fab64f,238,FÖRDERKATEGORIEN,EVENT,"The four funding categories established under the Renewable Expansion Act in Austria to promote photovoltaic system installations across various scales, prioritizing also small- and medium-sized systems.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
cc0fd647-ce56-4e02-87b6-0088d712014a,239,LOKALES LASTMANAGEMENT,EVENT,"Local load management is an important aspect of decentralized energy production in Austria, promoted through incentives to align production and consumption, reduce grid stress, and boost efficient PV integration.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
3736da89-3c0b-472a-93f6-0f3cbd130169,240,ÜBERSCHUSS-EINSPEISEANLAGEN,EVENT,"Feed-in surplus installations are PV systems designed to feed excess electricity into the public grid, a topic addressed by Austrian funding and market reforms as part of the transition toward decentralization.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
aeee32e2-0a30-4fa4-b084-a83910d6817c,241,ÖFFENTLICHES NETZ,ORGANIZATION,"The public energy grid in Austria (and Europe), which receives surplus energy from distributed PV installations and is part of the regulatory and economic landscape shaping renewable energy incentives.",['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'],1,1
b267c9a1-ea4e-4228-8d4c-856c5b6bbade,242,GEMEINSCHAFTLICHE ERZEUGUNGSANLAGEN,ORGANIZATION,Joint generation plants (GEA) are shared renewable energy installations in Austria that generate and distribute power to participating consumers.,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,3
d80845cd-706e-44c4-9eef-bd70537347a7,243,PV-ANLAGENBETREIBER:INNEN,PERSON,"Operators of photovoltaic installations, responsible for managing and leveraging PV systems, participating in energy and flexibility markets in Austria.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,2
a13f19e8-d68e-425a-9cac-cb9242c5211c,244,AKTIVE KUND:INNEN,PERSON,"Active customers in Austria who can collaborate based on private agreements to use or share renewable energy, without the need for forming a legal entity.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,2
38171fcc-56d5-484c-9c51-4aae9b9d1d94,245,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,ORGANIZATION,"A major Austrian research institute specializing in applied science and technology, supporting PV strategy and research in energy systems.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
339b1e8c-2143-4a0a-bde3-923e505784c1,246,TECHNISCHE UNIVERSITÄT WIEN,ORGANIZATION,"Vienna University of Technology, leading academic institution involved in research around Austria’s photovoltaic and electricity systems.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
a8ef618e-f7ce-49ce-889e-065b83b9017a,247,FORSCHUNGSSTELLE FÜR ENERGIEWIRTSCHAFT (FFE),ORGANIZATION,"Institute for energy industry research, contributing analyses and expertise for Austria’s electricity system and flexibility.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
4f437721-6e05-4281-b8f8-9aa8607e363c,248,EUROPÄISCHE KOMMISSION,ORGANIZATION,"The EUROPÄISCHE KOMMISSION, also known as the European Commission, serves as the executive body of the European Union. It holds the primary responsibility for proposing and enforcing legislation, as well as implementing key EU policies. Among its prominent areas of focus are climate and energy strategies, where it acts as a pivotal source of policy development and oversight. The Commission has played a central role in advancing initiatives such as the European Green Deal and “Fit für 55,” both of which are integral components of the EU’s broader climate and energy policy framework. Through these efforts, the EUROPÄISCHE KOMMISSION aims to drive sustainable growth, promote environmental responsibility, and meet ambitious climate targets across all member states.","['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,9
cc883028-0f50-407c-8000-ca1c30d11e17,249,EUROPÄISCHER GRÜNER DEAL,EVENT,"The European Green Deal, a comprehensive EU plan to make Europe climate neutral by 2050, under which Austria’s PV expansion is situated.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,2
d25da35b-8779-4ef3-85d8-d12f9bb58615,250,FIT FÜR 55,EVENT,"""FIT FÜR 55"" is a legislative package proposed by the European Commission in 2021 as part of the broader European Green Deal. Its primary aim is to reduce net greenhouse gas emissions in the European Union by at least 55% by 2030, compared to 1990 levels. This comprehensive package includes a range of policy proposals and regulatory measures designed to align the EU’s climate, energy, land use, transport, and taxation policies with the ambitious goal of significantly cutting emissions. ""Fit für 55"" constitutes a major step in the EU’s commitment to combating climate change and achieving climate neutrality by 2050.","['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,4
674132f3-2cb9-4bd8-8511-2019c062d8fd,251,BUNDESGESETZ ÜBER DEN AUSBAU VON ENERGIE AUS ERNEUERBAREN QUELLEN (ERNEUERBAREN-AUSBAU-GESETZ – EAG),EVENT,A key national law in Austria enacted in 2022 to stimulate and regulate the expansion of renewable energy sources.,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,0
67fdc31b-8e26-401d-8e88-77cc9ab0d82d,252,ELWG – ELEKTRIZITÄTSWIRTSCHAFTSGESETZ,EVENT,"Austrian law regulating the organization and market operations of the electricity sector, supporting grid and market reforms for renewables.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,3
b9cac29c-cad6-4620-8b7c-92d4fe9f7ddc,253,PV,ORGANIZATION,"As an abbreviation within the text, it refers generally to the photovoltaic sector and stakeholders participating in Austria’s energy transition.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,0
737a89b6-0592-49cf-9831-a0d5af54190b,254,STROM- UND FLEXIBILITÄTSMÄRKTE,EVENT,Electricity and flexibility markets in Austria where PV system operators and communities can trade or balance power demand and supply.,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
6bd6fd38-1878-4bbc-b46d-3f110e3ad089,255,SOLARPARKS,ORGANIZATION,"Large-scale photovoltaic projects creating economic and biodiversity benefits, referenced as case studies for expansion.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
060e3cbb-684f-4af8-aa21-e3aec06b90ba,256,EUROPÄISCHER RAT,ORGANIZATION,"The ""EUROPÄISCHER RAT,"" known in English as the European Council, is a key institution of the European Union responsible for defining the general political direction and priorities of the EU. The European Council plays a central role in setting the strategic agenda and overarching policy aims for the Union. It is composed of the heads of state or government of the EU member states, along with its own President and the President of the European Commission. The European Council convenes regularly to address the most significant and pressing EU issues, coordinate policies, and make high-level decisions that guide the direction of the Union. Specifically referenced in the context of EU climate and industrial strategy documents, the European Council is actively involved in shaping and endorsing major policy initiatives related to climate action, industrial development, and long-term sustainable growth. Through its conclusions and orientations, the European Council provides guidance and impetus for legislative and policy action within the EU, ensuring coherence and strong leadership on matters of critical importance to all member states.","['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,2
7cfc2e3b-9b49-4865-9501-f46d0b780b50,257,EUROPÄISCHES PARLAMENT,ORGANIZATION,"The EUROPÄISCHES PARLAMENT (European Parliament) is the directly elected legislative body of the European Union. It plays a central role in the governance of the EU, being responsible for passing European laws jointly with the Council of the European Union. As a key decision-making institution, the European Parliament is also a recipient of communications and proposals connected to major EU strategies, such as the European Green Deal and the ""Fit für 55"" legislative package, which aim to facilitate the EU's transition towards sustainability and climate neutrality. Through its legislative, supervisory, and budgetary powers, the European Parliament influences policy-making and ensures democratic representation across the European Union.","['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,2
4561e736-f2a9-49e0-8a0c-3734b1231091,258,EUROPEAN ECONOMIC AND SOCIAL COMMITTEE,ORGANIZATION,"An advisory body of the European Union, referenced among stakeholders addressed by the Green Deal Industrial Plan.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
16960e50-5ca7-4794-b948-c6ff68a905d2,259,COMMITTEE OF THE REGIONS,ORGANIZATION,"The EU's assembly of local and regional representatives involved in shaping EU legislation, mentioned in reference to energy-related policy communications.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
b8c52b48-62e0-4ed3-84f2-e92604f576e0,260,"BUNDESGESETZ, MIT DEM DAS WOHNUNGSEIGENTUMSGESETZ 2002 GEÄNDERT WIRD (WEG-NOVELLE 2022)",EVENT,A federal law amendment in Austria (2022) reforming the Condominium Act to facilitate renewable energy expansion and shared generation facilities.,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
421a245b-e7be-4e9f-a33a-265d5a4160de,261,DIGITALISIERUNG DER MARKTKOMMUNIKATION,EVENT,"The ongoing digitalization of market communication processes in Austria's energy sector, enabling real-time participation in power and flexibility markets.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
1d214f96-d774-488a-9e1e-e29386d9ebbf,262,ELWOG – ELEKTRIZITÄTSWIRTSCHAFTS- UND -ORGANISATIONSGESETZ,EVENT,"Predecessor to the ElWG, a key Austrian law regarding electricity market organization and regulation.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
f3836ea0-eaa5-48e3-a0e8-f7a4d1994440,263,STROMBINNENMARKTRICHTLINIE 2019/944 DER EU,EVENT,"A European Union directive from 2019 designed to further liberalize and integrate electricity markets across member states, referenced in Austria's legal framework.",['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'],1,1
