id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
769f3b7f-dde6-420f-8b2a-58ef60349aa7,164,AGRI-PV-ANLAGEN,ÖSTERREICH,Austria promotes Agri-PV-Anlagen to foster agricultural dual use and boost farm incomes and land-use efficiency.,6.0,87,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
95b10471-5bd7-405c-852e-453da34f52e9,165,GEMEINDE,BUNDESLÄNDER,Gemeinden are administrative units within Bundesländer and are responsible for implementing regional energy and infrastructure targets at the local level.,8.0,14,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
0df9ad2f-3d1b-4de6-a325-b6fe5cbeb60b,166,GEBÄUDE,ÖSTERREICH,Buildings across Austria are evaluated for their potential to host PV or other renewable systems as part of the national strategy.,7.0,85,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
ac4c8c59-2994-4d9e-b89c-9f9fd9b5be22,167,INFRASTRUKTUREINRICHTUNGEN,ÖSTERREICH,Infrastructure facilities throughout Austria are part of the national plan for renewable site development.,7.0,83,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
f4a7079a-3212-477b-b7d3-a3f9788d1c1c,168,FREIFLÄCHEN,ÖSTERREICH,Open land across Austria is considered for renewable energy installations as per the national infrastructure plan.,7.0,83,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
12ca7f32-eba2-4f5e-999a-90480c45550c,169,ERNNEUERBAREN-BESCHLEUNIGUNGSGEBIETE (RENEWABLES ACCELERATION AREAS),ÖSTERREICH,Austria is required by the EU to designate Renewables Acceleration Areas for expedited deployment of renewable energy sources.,9.0,84,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
d189b350-371a-4eb9-92db-36018a7d25b6,170,ERNNEUERBAREN-BESCHLEUNIGUNGSGEBIETE (RENEWABLES ACCELERATION AREAS),RED III,"Renewables Acceleration Areas are mandated under the RED III directive for all EU member states, including Austria.",10.0,7,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
d83746d9-f673-4b14-95b9-ba6fef0fd6b6,171,PRODUKTQUALITÄT,PV-ANLAGE,Product quality is emphasized as critical to the widespread acceptance and standardization of PV installations.,7.0,21,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
244746e4-8815-4ecf-b4db-31e50b29da1c,172,SERVICE,PV-ANLAGE,Service providers are responsible for ongoing operation and maintenance of PV installations.,6.0,21,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
0c27b0c7-952d-41ee-b07f-d5e0a41280cf,173,REPARATUR,PV-ANLAGE,Repair organizations support PV system functionality through maintenance and repair.,6.0,21,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
8e78f0b1-7026-4455-97ea-369099fc026c,174,ENTSORGUNG,PV-ANLAGE,"Proper waste management is required for PV installations at the end of their lifecycle, supporting sustainability.",1.0,21,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
a21a63ca-1f84-4089-845e-c383ee052d43,175,JOHANNES HACKNER,EPOOL,Johannes Hackner is associated with EPOOL in the context of renewable energy research.,6.0,8,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
2913f2bd-9348-4928-a39d-2a2d41058c5b,176,JOHANNES HACKNER,PV AUSTRIA,Johannes Hackner is associated with PV Austria through his contribution to renewable energy studies.,6.0,8,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
aab7a354-26fa-4864-9a1a-1d6efb4da1e7,177,JOHANNES HACKNER,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Johannes Hackner's work and studies contribute to the national PV strategy in Austria.,5.0,42,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
ccdf2ec6-b3f0-4985-8953-2be1e0d6c9c3,178,PV AUSTRIA,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,PV Austria is actively involved in implementing and promoting the Austrian photovoltaic strategy.,7.0,44,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
fbd1a90e-d502-4f62-a5e0-54068251944e,179,KLIMA- UND ENERGIEFONDS,MUSTER- & LEUCHTTURMPROJEKTE PHOTOVOLTAIK,The Klima- und Energiefonds administers and funds the Muster- & Leuchtturmprojekte Photovoltaik funding program.,9.0,15,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
119df67d-e914-489c-809b-8371603d4259,180,KLIMA- UND ENERGIEFONDS,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,"The Klima- und Energiefonds (Climate and Energy Fund) plays a pivotal role in advancing Austria’s energy transition, particularly through significant support of the Österreichische Photovoltaik-Strategie (Austrian PV Strategy). As the main supporter of the national photovoltaic strategy, the Klima- und Energiefonds provides essential funding and develops strategic programs aimed at expanding the use of solar energy across Austria. The Fund is responsible for implementing and supporting various measures outlined in the Austrian PV Strategy, thereby helping to accelerate the adoption of photovoltaic technologies and integrate renewable energy sources into the country’s power grid. Through these efforts, the Klima- und Energiefonds contributes decisively to Austria’s broader climate protection and sustainable energy goals.",15.0,53,"['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'
 '2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']"
83223f62-f916-4dd1-a974-b19635ea4aab,181,E-CONTROL,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,"E-CONTROL plays a significant role in the implementation of the ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE (Austrian Photovoltaic Strategy). As part of Austria’s national PV strategy, E-CONTROL provides essential grid flexibility studies and regulatory support. Their contributions include the development of action plans and regulatory documents that are vital for the strategic expansion of photovoltaic capacity in the country. Through these efforts, E-CONTROL ensures that the integration of new photovoltaic installations is done in a manner that maintains grid stability and efficiency, thus supporting Austria’s transition towards more sustainable energy sources.",13.0,50,"['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'
 '2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']"
d1e18a65-61ed-4fdc-9455-41f488365ce2,182,E-CONTROL,AKTIONSPLAN NETZANSCHLUSS,E-Control is the creator or responsible body for the Aktionsplan Netzanschluss.,9.0,13,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
180ee07c-82cc-49f1-8e4f-6bb4f65de80f,183,INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP),ÖSTERREICH,The NIP is Austria's strategic plan for energy infrastructure improvement.,9.0,88,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
d4c6b186-38ab-42be-9048-48edc8ebbccd,184,ELEKTRIZITÄTSWIRTSCHAFTSGESETZ (ELWG),ÖSTERREICH,The ElWG is Austria's law governing the electricity industry.,9.0,87,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
1d62e9ca-92eb-4e54-ae0a-4bb6b0685525,185,ÖSTERREICH,EUROPA,Austria’s PV efforts are connected to European norms and the European energy market.,1.0,84,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
6ce28a6f-02fb-46f9-b509-c1543e2a1bdb,186,ÖSTERREICH,STROMNETZ,Austria's electricity grid is central to the national strategy for integrating increased renewable and photovoltaic generation.,9.0,88,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
d15e4b93-1db0-4b1b-bf59-51024d568521,187,VERTEILNETZ,STROMNETZ,The Verteilnetz is a critical component or level within the overarching Stromnetz for distributed electricity management.,9.0,7,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
04ca87e5-b5e6-47ba-8d87-db6216f0d7bd,188,ÖSTERREICH,EUROPÄISCHER STROMMARKT,Austria participates in the European electricity market and coordinates renewable energy flow with other European states and markets.,8.0,83,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
4d6ca2cb-eae2-4c56-aed5-4be3bad41e86,189,BAU- UND LANDWIRTSCHAFT,ÖSTERREICH,The construction and agricultural sectors in Austria are focus areas for applying innovative PV solutions.,7.0,83,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
22f158c4-1a6c-4e64-bf1a-786c4219b141,190,VERKEHRSSEKTOR,ÖSTERREICH,The Austrian transportation sector is targeted for PV and renewable integration for sustainability and decarbonization.,7.0,84,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
f6346de3-c9cb-4ec9-bbbe-5bbe065d778a,191,SMARTES LOKALES ENERGIEMANAGEMENT,STROMNETZ,Smart local energy management systems interact with the centralized electricity grid to balance generation and consumption locally.,7.0,8,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
f2d8f4f0-fe78-4faf-8491-8d869b72daf5,192,WÄRMEPUMPE,ERNEUERBARE ENERGIEN,Heat pumps are an enabling technology for using renewable energy sources more effectively.,6.0,5,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
a1df905d-f4ef-494a-a6c4-76a91ca6c06f,193,WASSERSTOFF,ERNEUERBARE ENERGIEN,The hydrogen sector is closely tied to the development of renewable energy infrastructure for storage and sector coupling.,6.0,5,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
74086892-95ba-41ef-af67-7f4a10bfadf2,194,E-MOBILITÄT,VERKEHRSSEKTOR,E-mobility is a subfield of the transportation sector and a major endpoint for renewable energy deployment in Austria.,7.0,3,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
5f813836-7edf-47db-90b1-5d85d44272f0,195,ELEKTRIZITÄTSWIRTSCHAFTSGESETZ (ELWG),STROMNETZ,The new ElWG provides the legal framework for managing and developing the electricity grid.,8.0,11,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
ce8e866b-e807-4721-b81d-d10d7faa33ae,196,KUND:INNENANLAGEN,AKTIONSPLAN NETZANSCHLUSS,The Network Connection Action Plan addresses streamlined connection for customer installations like rooftop PV systems.,8.0,4,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
a12a1a79-64ce-4bfb-94c2-081ba13de810,197,INDUSTRIELLE UND GEWERBLICHE PROZESSE,STROMNETZ,Industrial and commercial processes interact with the grid as large-scale users and beneficiaries of smart load and generation management.,7.0,7,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
3deb7694-d899-437c-a2bd-3679c3949604,198,SMARTES LOKALES ENERGIEMANAGEMENT,KUND:INNENANLAGEN,Smart local energy management is implemented at the customer installation level to optimize PV use.,1.0,4,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
e2cba04a-544e-44ef-b716-3d19c4f82ca2,199,ÖSTERREICH,PHOTOVOLTAIKANLAGEN,"Austria is the host country supporting the creation, operation, and expansion of PV systems.",9.0,95,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
8bf7e5ea-6ce2-4584-b1e6-321a5f1ec544,200,ÖSTERREICH,KLIMA- UND ENERGIEFONDS,The Climate and Energy Fund is a national Austrian organization responsible for funding PV projects and energy storage initiatives in Austria.,8.0,96,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
7a5b99d8-c771-455f-bbcd-4292a2f5e347,201,ÖSTERREICH,E-CONTROL,E-Control is Austria’s regulatory authority guiding energy market and grid integration policies including those relevant to PV.,8.0,93,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
2e005ab9-24aa-4c73-8920-61aae091935b,202,PHOTOVOLTAIKANLAGEN,ANLAGENBETREIBER:INNEN,PV plant operators are the people and businesses that run and manage the photovoltaic systems.,9.0,16,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
7ecf6145-9c63-4ffb-b88d-aadfca8dd034,203,KLIMA- UND ENERGIEFONDS,GROSSSPEICHER,The Climate and Energy Fund started nationwide funding in 2023 for the deployment and expansion of large-scale energy storage systems.,8.0,17,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
58233b1e-04ab-4b43-9a6d-ff68ee74a254,204,ERGEBNISAUSBAU-GESETZ (EAG),ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,The EAG (Renewable Expansion Act) is a key legislative element in the implementation of Austria’s photovoltaic strategy.,7.0,42,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
e4eac875-8056-4e8c-a8b9-52d24bd06b02,205,ERGEBNISAUSBAU-GESETZ (EAG),ANREIZE UND FÖRDERUNGEN,The Renewable Expansion Act introduced market premiums that are an essential component of the national incentive programs.,8.0,8,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
1cf21b13-0af5-4a15-a11e-affb5b14ad91,206,STROMNETZE,ÖSTERREICH,Austrian grid operators manage the electricity network needed for integrating PV and other renewables.,7.0,85,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
1125e5ad-a45d-4564-8692-6311fce3c43b,207,STROMNETZE,GROSSSPEICHER,The integration of bulk storage into the grid is necessary for handling increased PV generation.,8.0,6,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
ac9bf5ce-4b7b-46e6-9988-c00ee758efd5,208,STROMNETZE,WASSERSTOFF-ELEKTROLYSEURE,Grid operators will integrate hydrogen electrolyzer facilities for long-term energy storage from renewables.,7.0,4,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
c33b9fe3-4681-4b25-bade-d5cfb0bfe056,209,ENERGIEGEMEINSCHAFTEN,PHOTOVOLTAIKANLAGEN,Energy communities collectively own and operate PV and shared battery storage.,7.0,27,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
32c8b025-f169-4e15-9a8d-36c9c29d7eac,210,ENERGIEGEMEINSCHAFTEN,GROSSSPEICHER,"Communities utilize shared, local, or district-level large storage systems for balancing their solar production.",6.0,17,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
dfd4d9ee-b5fb-44a5-b015-ae4d0b6f7266,211,ANREIZE UND FÖRDERUNGEN,ANLAGENBETREIBER:INNEN,Plant operators rely on national and regional incentives for financing and ensuring the profitability of PV investments.,9.0,8,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
027093fc-fae1-4088-8a83-8514fb613c35,212,ÖSTERREICH,ANREIZE UND FÖRDERUNGEN,Austria maintains and adapts national incentive schemes to support renewable expansion.,7.0,87,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
750d95eb-b7c4-443a-830b-db8099a35135,213,PHOTOVOLTAIKANLAGEN,PV-RAHMENBEDINGUNGEN,PV installations are subject to regulatory and economic frameworks that set out how they can be operated in Austria.,8.0,15,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
c76d372e-bf5b-4002-a2b9-29eee9424075,214,ÖSTERREICH,PV-RAHMENBEDINGUNGEN,Austria defines and updates PV framework conditions to guide expansion and sustainable operation.,7.0,84,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
c6cc31b0-0eb3-4c91-b77c-f655bd4fd4c2,215,PHOTOVOLTAIKANLAGEN,EUROPÄISCHER MARKT,"Austrian PV production impacts the broader European electricity market, influencing supply/demand and price patterns.",6.0,15,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
19873b94-ca8d-40d9-a96e-af1c5b4f14e7,216,EMOBILITÄT,PHOTOVOLTAIKANLAGEN,E-mobility and PV installations are synergistically integrated through incentives for bidirectional EV charging and local energy use.,6.0,16,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
c5320848-caba-4894-8f56-d3e262f20b91,217,ANREIZE UND FÖRDERUNGEN,EMOBILITÄT,Incentive programs encourage synergy and uptake of both PV and electric mobility systems.,1.0,8,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
c0580fe2-4938-4812-accf-c6524c152034,218,E-CONTROL,13 AKTIONSPLAN NETZANSCHLUSS,E-Control issued the 13th Grid Connection Action Plan in July 2023 guiding PV integration.,9.0,13,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
d9336733-17d9-44a2-8cc8-b37159ca0f7d,219,AKTIONSPLAN NETZANSCHLUSS 2023,13 AKTIONSPLAN NETZANSCHLUSS,The 2023 Grid Connection Action Plan is the specific 13th action plan described.,10.0,4,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
d4f51e7d-5ffd-47e1-b728-d5d396e58a11,220,MARKTPRÄMIE,ERGEBNISAUSBAU-GESETZ (EAG),The market premium was established as part of the Renewable Expansion Act (EAG) for PV in Austria.,9.0,4,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
5aac92d8-146a-44a9-938d-03b094147549,221,UMSATZSTEUER-BEFRREIUNG 2024/2025,UMSATZSTEUER,The VAT exemption for PV (up to 35 kWp) is a fiscal event for 2024 and 2025 specifically targeting value-added tax.,10.0,3,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
9808ff1b-637e-4ec7-9f31-1867f5928e6d,222,UMSATZSTEUER-BEFRREIUNG 2024/2025,ANLAGENBETREIBER:INNEN,PV plant operators benefit directly from the VAT exemption in 2024 and 2025.,7.0,5,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
d9237ddc-4543-4514-9246-f0c2371eba4e,223,NOTSTROMSYSTEME,ERSATZSTROMSYSTEME,Both systems are compared as technical solutions for supplying power during outages.,8.0,3,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
70f9a492-6b8d-4608-9c29-66878b674631,224,ERSATZSTROMSYSTEME,ENERGIEGEMEINSCHAFTEN,Backup power systems are planned for energy communities for local resilience.,7.0,16,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
2adc07ad-c112-4b79-ab19-785d4239a6ef,225,VERORDNUNGEN,ANREIZE UND FÖRDERUNGEN,Regulatory decrees set and adjust the size and terms of PV-related subsidies in Austria.,8.0,6,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
4134987e-aeb5-493f-b7a8-c0f6c4c5ef40,226,RANDZEITEN,PHOTOVOLTAIKANLAGEN,PV installations optimized for fringe times enhance overall solar yields.,7.0,14,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
0c8cf181-cbde-4143-b52a-aa05624b0afd,227,WINTERZEITEN,PHOTOVOLTAIKANLAGEN,Winter-oriented PV installations are promoted for more balanced production.,7.0,14,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
da384349-3c76-4ed4-8274-499d271754f7,228,STROMMARKTPREISE,EUROPÄISCHER MARKT,Electricity market prices are determined by the European market's supply and demand context.,7.0,4,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
cb910013-65c6-4aa0-b1bf-dc877d50cb1e,229,PHOTOVOLTAIKANLAGEN,STROMMARKTPREISE,High photovoltaic production depresses electricity market prices during peak hours.,8.0,15,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
e9ba34b6-9936-49f3-a10a-7f960625c9fd,230,BI-DIREKTIONALES LADEN,EMOBILITÄT,Bidirectional charging is an advanced component and business model within Austria’s electric mobility policy.,1.0,4,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']
02990fc8-a1a7-4ec9-9d12-ea19e65ee6ef,231,EABG,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,The EABG is cited as instrumental in promoting large-scale infrastructural PV deployments within the framework of the Austrian Photovoltaics Strategy.,7.0,40,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
aa0aa693-56a7-45f7-ba9d-da4989adb0d1,232,BUNDESVERBAND NEUE ENERGIEWIRTSCHAFT (BNE) E.V.,PV-BIODIVERSITÄTSANLAGEN,"BNE has carried out studies and published guidelines on how PV sites can contribute to biodiversity, directly shaping best practice for biodiversity-friendly PV installations.",8.0,7,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
7bc480be-4ced-4ff1-b1cd-3963f972c131,233,UNI KLAGENFURT,PHOTOVOLTAIK-PROJEKTE,Uni Klagenfurt has conducted public opinion research on the acceptance and impact of PV projects in Austria.,7.0,9,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
